StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PROLIFID_T1,FARRIGHTHCK_1,DOSPERT_T1_1,DOSPERT_T1_2,DOSPERT_T1_3,DOSPERT_T1_4,DOSPERT_T1_5,DOSPERT_T1_6,DOSPERT_T1_7,DOSPERT_T1_8,DOSPERT_T1_9,DOSPERT_T1_10,DOSPERT_T1_11,DOSPERT_T1_12,DOSPERT_T1_13,DOSPERT_T1_14,DOSPERT_T1_15,DOSPERT_T1_16,DOSPERT_T1_17,DOSPERT_T1_18,DOSPERT_T1_19,DOSPERT_T1_20,DOSPERT_T1_21,DOSPERT_T1_22,DOSPERT_T1_23,DOSPERT_T1_24,DOSPERT_T1_25,DOSPERT_T1_26,DOSPERT_T1_32,DOSPERT_T1_27,DOSPERT_T1_28,DOSPERT_T1_29,DOSPERT_T1_30,DOSPERT_T1_31,GRIPS_T1_1,GRIPS_T1_2,GRIPS_T1_3,GRIPS_T1_4,GRIPS_T1_5,GRIPS_T1_6,GRIPS_T1_7,GRIPS_T1_8,NEO_T1_1,NEO_T1_2,NEO_T1_3,NEO_T1_4,NEO_T1_5,NEO_T1_6,NEO_T1_7,NEO_T1_8,NEO_T1_9,NEO_T1_10,NEO_T1_11,NEO_T1_12,NEO_T1_13,NEO_T1_14,NEO_T1_15,NEO_T1_16,NEO_T1_17,NEO_T1_18,NEO_T1_19,NEO_T1_20,NEO_T1_21,NEO_T1_22,NEO_T1_23,NEO_T1_24,NEO_T1_25,NEO_T1_26,NEO_T1_27,NEO_T1_28,NEO_T1_29,NEO_T1_30,NEO_T1_31,NEO_T1_32,NEO_T1_33,NEO_T1_34,NEO_T1_35,NEO_T1_36,NEO_T1_37,NEO_T1_38,NEO_T1_39,NEO_T1_40,NEO_T1_41,NEO_T1_42,NEO_T1_43,NEO_T1_44,NEO_T1_45,NEO_T1_46,NEO_T1_47,NEO_T1_48,NEO_T1_49,NEO_T1_50,NEO_T1_51,NEO_T1_52,NEO_T1_53,NEO_T1_54,NEO_T1_55,NEO_T1_56,NEO_T1_57,NEO_T1_58,NEO_T1_59,NEO_T1_60,DARK_T1_1,DARK_T1_2,DARK_T1_3,DARK_T1_4,DARK_T1_5,DARK_T1_6,DARK_T1_7,DARK_T1_8,DARK_T1_9,DARK_T1_10,DARK_T1_11,DARK_T1_12,DARK_T1_13,DARK_T1_14,DARK_T1_15,DARK_T1_16,DARK_T1_17,DARK_T1_18,DARK_T1_19,DARK_T1_20,DARK_T1_21,DARK_T1_22,DARK_T1_23,DARK_T1_24,DARK_T1_25,DARK_T1_26,DARK_T1_27,DARK_T1_28,DARK_T1_29,DARK_T1_30,DARK_T1_31,DARK_T1_32,DARK_T1_33,DARK_T1_34,DARK_T1_35,DARK_T1_36,DARK_T1_37,DARK_T1_38,DARK_T1_39,DARK_T1_40,DARK_T1_41,DARK_T1_42,GENRISK_T1,SNS_T1_1,SNS_T1_2,SNS_T1_3,SNS_T1_4,JPIIPIP_T1_1,JPIIPIP_T1_2,JPIIPIP_T1_3,JPIIPIP_T1_4,JPIIPIP_T1_5,JPIIPIP_T1_6,JPIIPIP_T1_7,JPIIPIP_T1_8,JPIIPIP_T1_9,JPIIPIP_T1_10,AGE,RACE,RACE_6_TEXT,SEX,EDU,EMPLOY,WORK,INCOME
4/18/2019 9:06,4/18/2019 9:16,0,188.66.75.13,100,651,1,4/18/2019 9:16,R_UimknED4PYhVnz3,,,,,50.87460327,0.547698975,anonymous,EN,5bdc5287ee217b00012467d3,,7,7,7,6,7,4,7,1,1,1,2,5,4,1,6,6,1,5,5,7,1,7,7,7,5,5,7,3,7,7,1,5,4,2,3,1,1,3,4,3,4,3,2,1,3,1,1,1,3,4,4,4,5,5,5,1,5,5,5,5,5,4,4,4,4,4,3,1,1,3,4,1,1,1,1,1,4,4,1,1,4,4,1,3,1,4,4,4,5,5,5,1,4,1,4,4,4,1,1,1,1,1,1,1,4,4,4,4,3,4,3,1,4,5,2,3,1,1,1,1,3,4,1,1,1,1,1,1,3,3,1,1,5,5,1,1,5,1,2,1,1,1,7,5,5,5,4,2,4,4,3,4,4,3,1,3,2,26,1,,0,5,1,5,180
4/18/2019 9:03,4/18/2019 9:16,0,194.81.79.249,100,818,1,4/18/2019 9:16,R_3NDTHUFpu9lAxWM,,,,,53.04949951,-2.367294312,anonymous,EN,5c1777c36e26a30001daa697,,7,7,1,5,3,5,6,1,2,2,6,2,7,2,5,5,5,6,6,7,5,6,6,5,6,6,7,6,7,6,3,5,5,4,4,4,4,4,4,4,4,2,2,2,2,4,1,2,2,4,5,4,4,4,2,2,4,4,5,4,5,5,4,4,4,3,4,2,4,2,3,2,1,2,2,1,4,5,2,3,4,4,1,2,1,3,4,5,4,4,2,4,4,2,5,4,4,4,2,3,4,2,2,3,5,3,3,1,2,2,1,3,5,3,4,5,2,3,1,2,3,4,4,3,1,1,1,3,2,4,3,2,5,4,3,1,2,1,5,3,2,1,8,5,5,5,5,3,4,4,4,4,5,1,4,4,2,44,1,,1,5,1,6,177
4/18/2019 8:56,4/18/2019 9:16,0,79.77.85.80,100,1252,1,4/18/2019 9:16,R_UxvL41MrNGhOKaZ,,,,,51.76249695,0.409393311,anonymous,EN,5af47cff222e4d00018772,,7,1,3,3,1,2,3,3,1,1,1,2,1,2,2,1,1,2,1,7,2,7,5,6,1,1,7,1,6,6,5,2,2,1,2,2,2,2,2,2,5,5,5,4,4,3,4,4,4,2,2,2,2,2,1,4,4,1,2,3,2,1,2,2,4,2,4,2,5,2,4,2,2,2,2,5,2,4,1,1,4,4,1,3,1,2,4,4,3,4,4,1,5,1,4,4,4,2,2,2,5,2,4,4,4,5,3,3,3,4,3,2,4,2,5,5,2,2,1,3,4,2,4,4,1,1,2,3,4,2,2,1,4,4,2,1,5,2,5,1,3,1,5,1,1,1,1,2,4,1,1,2,1,5,4,4,5,81,1,,0,1,5,1,177
4/18/2019 9:08,4/18/2019 9:17,0,144.32.240.128,100,516,1,4/18/2019 9:17,R_3PBLn8M7sfj4ju3,,,,,53.95759583,-1.082702637,anonymous,EN,5bfda1a8252ef20001524030,,6,4,2,2,5,4,4,2,1,1,1,2,5,1,3,2,1,1,5,7,2,7,7,3,6,5,7,5,5,5,2,1,4,4,4,4,3,3,4,4,4,4,3,3,4,4,2,2,2,4,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,2,4,3,2,2,3,3,1,3,4,4,2,2,4,4,1,1,1,2,4,4,3,3,4,4,4,3,3,4,4,3,5,4,4,4,4,2,3,5,3,5,3,3,3,2,4,3,3,5,2,2,2,3,3,3,4,3,3,1,1,1,4,3,2,2,3,3,3,1,5,2,1,1,3,1,7,1,1,1,1,2,4,2,2,4,4,2,4,4,2,19,1,,0,4,6,3,175
4/18/2019 9:03,4/18/2019 9:18,0,99.230.111.94,100,923,1,4/18/2019 9:18,R_3PpjrckSgMkPhSG,,,,,43.64259338,-79.40019989,anonymous,EN,5afafaf8bba9690001d82bd1,,7,7,1,5,1,1,1,1,1,1,3,1,7,1,2,5,1,1,6,7,1,5,6,6,5,5,7,1,6,5,1,1,3,2,2,2,4,2,5,4,4,5,2,2,4,3,1,1,3,4,4,4,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,1,4,2,2,3,2,3,5,1,5,5,1,1,5,4,1,1,1,4,4,4,3,4,5,4,5,1,5,5,4,2,2,2,4,4,2,3,4,4,2,4,2,4,2,3,5,5,2,2,4,3,3,1,4,4,4,4,2,1,4,1,4,2,1,1,5,4,1,1,4,1,5,1,1,1,7,4,3,5,5,4,4,3,2,4,5,2,4,4,4,23,4,,0,5,1,5,178
4/18/2019 9:17,4/18/2019 9:18,1,,100,46,1,4/18/2019 9:18,R_2A1jXnnYiGa8mUm,,,,,30.36079407,-91.09169769,preview,EN,test,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,6,,,,,,,,,5,,,,,,,,,
4/18/2019 9:08,4/18/2019 9:19,0,80.189.195.234,100,628,1,4/18/2019 9:19,R_sR34FsrIXlHe6J3,,,,,54.44030762,-1.396606445,anonymous,EN,5aa3ac046475f90001a04a8d,,6,1,6,5,7,2,5,6,1,3,3,3,3,6,7,6,5,3,6,7,2,6,7,7,6,1,7,5,7,5,1,5,4,3,4,4,5,4,4,4,4,4,2,1,1,4,4,4,5,4,4,3,4,2,2,4,4,4,4,4,4,3,4,4,5,5,3,2,2,1,3,3,2,2,3,1,4,4,2,1,4,4,1,1,1,1,5,5,4,4,4,2,4,2,5,4,5,2,4,5,4,1,4,4,4,2,4,4,5,4,3,4,4,4,2,3,3,3,2,2,3,3,4,2,2,1,4,2,2,3,3,1,3,4,4,4,2,2,5,2,4,1,7,1,1,1,2,3,4,3,4,4,2,2,2,2,3,26,1,,0,2,2,3,176
4/18/2019 9:12,4/18/2019 9:19,0,96.246.85.234,100,421,1,4/18/2019 9:19,R_bIut7Pk9fw7mYXD,,,,,40.70410156,-73.61840057,anonymous,EN,58f88969f13c060001780d98,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,4,5,5,4,3,3,3,3,3,3,3,3,5,4,5,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,4,4,,4,5,5,1,5,1,4,4,4,1,1,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,1,1,7,5,5,5,5,2,4,1,3,3,4,3,3,3,5,38,2,,0,4,2,4,177
4/18/2019 9:11,4/18/2019 9:22,0,86.176.212.98,100,648,1,4/18/2019 9:22,R_2rwpfj2Y6gCkVAc,,,,,53.06669617,-0.783294678,anonymous,EN,5960b4fcb692380001417906,,5,1,1,5,4,2,4,1,1,1,1,2,1,1,1,4,1,1,1,7,1,4,4,5,1,1,7,1,1,5,1,1,3,2,1,1,1,1,1,1,4,3,3,2,2,4,3,3,4,4,4,4,3,3,1,4,4,4,4,4,3,3,3,4,3,4,4,2,3,3,3,3,4,4,3,2,3,3,1,2,4,4,2,1,3,3,3,4,4,4,4,3,4,2,4,5,4,3,2,2,4,2,2,2,4,3,3,4,2,4,1,1,5,4,3,3,2,1,1,3,4,3,3,3,1,1,2,1,5,1,1,1,4,4,2,1,4,1,5,1,4,1,2,3,3,6,6,1,2,1,3,1,2,5,3,4,4,57,1,,0,4,1,5,179
4/18/2019 9:11,4/18/2019 9:22,0,92.239.209.203,100,637,1,4/18/2019 9:22,R_1hX4qbRluXXHOJO,,,,,53.55000305,-1.483306885,anonymous,EN,55f79b6a32af740005171f86 ,,4,1,1,4,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,7,1,4,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,4,5,5,3,4,1,1,3,2,4,4,3,3,3,5,2,2,3,3,3,4,5,3,5,5,1,3,4,4,1,1,4,3,1,1,1,2,1,2,4,4,5,1,5,1,4,3,4,1,1,1,5,3,3,4,5,5,3,4,3,4,4,5,4,3,5,5,2,1,1,3,3,3,4,3,1,1,1,1,5,1,3,1,3,4,1,1,3,2,5,2,1,1,1,1,1,1,1,1,1,1,1,2,3,5,5,5,5,65,1,,0,1,5,1,176
4/18/2019 9:12,4/18/2019 9:22,0,86.180.92.197,100,572,1,4/18/2019 9:22,R_3QXGi4F04F1hJ4m,,,,,51.081604,-0.721801758,anonymous,EN,5a9bec4c6475f900019ffb56,,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,7,1,4,7,5,1,1,7,1,4,4,4,1,1,1,1,1,3,1,1,,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,4,4,4,3,3,2,4,5,2,3,5,1,3,2,2,3,1,2,5,1,1,1,1,1,3,4,3,3,1,3,5,,4,3,2,3,3,2,3,4,4,3,3,2,1,1,3,4,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,1,1,1,1,3,5,1,3,1,3,4,1,1,5,1,5,1,1,1,1,4,4,3,3,1,1,1,3,1,1,5,5,5,5,60,1,,1,5,5,1,177
4/18/2019 8:59,4/18/2019 9:22,0,89.242.53.240,100,1431,1,4/18/2019 9:22,R_1nNHt39DjKJptqJ,,,,,52.49180603,-1.859802246,anonymous,EN,56da8da8c5b248000ae2adaf,,4,4,1,2,1,4,4,1,1,2,1,2,1,1,2,3,3,2,1,7,2,5,4,4,1,2,7,5,7,7,6,2,2,2,2,2,2,2,2,2,4,3,3,3,2,2,3,2,4,4,4,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,2,2,4,2,3,3,2,2,4,4,2,2,2,3,3,3,4,4,4,2,4,2,4,4,4,3,2,2,4,2,4,3,3,4,2,3,2,3,3,2,3,3,4,4,2,2,2,3,4,3,2,2,1,1,2,3,4,2,3,1,3,4,2,2,2,3,4,3,3,2,3,2,3,3,3,2,2,1,2,2,3,4,4,4,4,44,4,,0,6,2,2,180
4/18/2019 9:08,4/18/2019 9:25,0,86.4.116.121,100,1033,1,4/18/2019 9:25,R_1IaTHA1QDY75FQJ,,,,,52.43910217,-1.50390625,anonymous,EN,595a962284f571000111c041,,5,6,6,3,1,6,6,6,5,3,1,3,2,6,6,5,1,6,3,7,1,7,6,3,2,3,7,6,6,7,1,7,2,1,1,1,1,4,4,1,4,4,4,4,4,2,5,4,1,1,2,4,2,2,1,4,2,2,4,2,3,4,4,4,5,5,5,1,4,1,3,4,2,2,5,1,4,4,3,2,5,5,2,2,3,4,5,5,2,4,4,5,1,4,2,4,2,4,5,5,5,2,4,3,4,4,2,2,1,5,2,2,4,1,5,2,4,2,2,4,3,2,4,2,1,1,4,3,5,1,1,2,2,4,2,3,2,2,5,4,4,1,7,4,5,4,5,3,4,1,4,4,4,4,2,2,5,35,1,,0,4,1,5,175
4/18/2019 9:19,4/18/2019 9:27,0,90.206.98.215,100,493,1,4/18/2019 9:27,R_oXBAZUmjbSuGr7P,,,,,55.83059692,-4.259292603,anonymous,EN,5a2aec00443c100001211332,,7,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,7,1,6,5,1,1,1,7,1,7,6,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,4,4,4,2,4,2,2,1,2,1,5,2,2,4,2,1,1,2,2,4,4,4,2,4,3,5,5,2,1,5,2,4,4,1,1,5,5,1,1,2,2,4,4,3,3,4,4,5,1,4,3,4,4,2,2,4,1,2,4,4,5,2,3,1,3,3,1,5,2,5,4,3,1,1,3,4,1,5,2,1,1,1,1,5,1,1,1,4,4,3,1,3,1,5,1,4,1,2,6,6,6,6,1,1,1,2,2,1,5,5,5,5,42,1,,1,7,4,1,178
4/18/2019 9:17,4/18/2019 9:27,0,82.132.238.94,100,632,1,4/18/2019 9:27,R_2dSXUmP0R5o7n2E,,,,,51.49639893,-0.122406006,anonymous,EN,5ab529410527ba0001c16f4e,,7,6,5,5,6,4,5,4,4,4,3,4,4,3,5,5,4,4,3,7,1,6,5,6,2,4,7,6,6,7,4,5,4,3,3,3,3,4,4,3,4,4,4,4,5,4,4,2,2,3,3,3,4,4,3,3,2,3,1,1,4,4,3,3,4,5,5,1,5,1,3,3,2,2,5,1,2,2,1,1,5,4,3,3,3,3,4,4,3,3,2,4,4,1,3,4,4,5,4,3,4,2,4,4,2,3,4,4,4,4,4,3,5,3,2,4,4,3,3,3,3,3,3,4,4,1,2,2,3,3,3,2,2,4,4,4,4,3,3,3,3,2,7,4,4,4,4,4,3,2,3,4,4,4,3,3,3,33,1,,0,5,6,1,177
4/18/2019 9:14,4/18/2019 9:28,0,69.156.94.221,100,898,1,4/18/2019 9:29,R_2Set86RdUdxtV8S,,,,,43.90020752,-79.26760101,anonymous,EN,5b47d74056e0140001ac7f1a,,6,2,1,6,1,5,7,1,1,1,1,2,1,1,1,1,1,1,1,7,1,7,5,1,1,1,7,6,5,5,1,1,2,1,1,1,1,1,1,1,5,5,2,1,5,3,5,2,4,4,5,5,4,4,1,5,4,4,1,1,1,1,5,3,4,4,5,1,4,2,4,4,5,1,5,1,4,3,1,1,4,4,1,1,1,1,5,5,5,5,4,4,5,1,5,5,4,4,1,2,5,1,3,3,3,5,1,3,1,3,1,1,5,4,5,5,1,1,1,2,5,1,5,2,1,1,1,1,5,1,1,1,1,1,1,1,3,1,5,1,4,1,1,4,5,4,4,1,1,1,3,2,1,5,4,4,5,31,1,,1,5,7,1,177
4/18/2019 9:24,4/18/2019 9:32,0,213.165.156.21,100,466,1,4/18/2019 9:32,R_2wd8ZjWREcWxj7F,,,,,51.50639343,-0.020004272,anonymous,EN,5af207bfdbc9b90001035f24,,5,6,6,5,6,3,5,5,6,5,3,3,5,5,6,3,1,3,5,7,1,7,5,2,5,6,7,2,5,7,1,1,5,2,4,4,2,2,3,2,4,2,2,2,4,3,4,4,2,4,4,4,4,3,5,5,2,2,2,2,4,4,4,4,4,2,3,1,2,2,4,4,4,2,3,1,4,4,4,2,4,4,2,3,1,2,3,2,2,3,2,4,4,2,4,4,4,2,2,2,4,1,4,2,2,4,4,4,1,4,1,3,5,1,4,4,2,1,1,2,4,4,5,2,1,1,2,1,2,2,1,1,4,5,4,2,1,1,2,1,1,1,4,2,3,3,4,2,3,2,2,4,4,4,2,3,2,31,1,,1,2,1,5,177
4/18/2019 9:27,4/18/2019 9:32,0,24.21.183.24,100,351,1,4/18/2019 9:32,R_prBlkuCXAUHxX5n,,,,,45.37159729,-122.7655945,anonymous,EN,5c6d93a0066f6b0001556bb2,,1,3,5,6,5,6,7,1,1,1,2,5,1,1,5,5,2,6,1,7,1,7,7,5,1,1,7,6,7,7,4,2,4,3,2,3,2,4,4,4,4,2,2,2,4,3,4,1,2,2,4,4,2,1,1,4,4,4,4,4,4,4,4,4,4,4,5,1,2,4,2,2,2,1,5,1,2,1,2,1,3,4,3,4,4,4,4,4,4,4,3,3,4,2,5,5,5,4,2,2,4,2,4,5,2,4,2,2,3,4,4,4,2,3,3,4,4,2,1,3,4,3,2,4,3,1,3,4,2,3,2,1,2,3,4,1,2,3,4,2,3,1,8,3,2,2,3,2,4,2,4,4,4,5,1,4,3,40,1,,1,5,1,6,179
4/18/2019 9:25,4/18/2019 9:32,0,31.205.128.112,100,447,1,4/18/2019 9:32,R_1gCoxkzmNgcqX1z,,,,,53.38299561,-1.465896606,anonymous,EN,5a87e47c8fe2dc000106162a,,5,5,4,3,5,3,3,2,3,3,2,2,2,5,5,5,3,3,2,7,2,5,5,5,2,2,7,2,5,5,5,5,4,1,1,1,2,2,2,1,5,4,4,4,4,5,4,4,3,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,2,5,1,4,4,2,2,4,2,4,4,2,2,4,4,2,2,2,2,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,2,4,2,4,4,3,3,4,3,4,4,4,3,4,4,2,2,3,3,4,2,4,4,2,1,2,2,4,2,2,2,4,4,4,2,4,3,5,2,5,1,3,4,4,4,4,2,2,1,2,4,3,5,4,5,5,26,"1,2",,0,5,6,2,175
4/18/2019 9:24,4/18/2019 9:32,0,157.52.22.134,100,482,1,4/18/2019 9:33,R_27eOhROcqBsNOlb,,,,,43.668396,-79.36889648,anonymous,EN,5afd96d587fe510001b3c27e,,4,5,1,5,2,1,4,1,1,1,2,3,2,1,3,2,1,1,3,7,1,5,5,3,1,3,7,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,4,4,3,3,1,4,1,1,5,3,4,4,4,1,1,3,3,2,4,3,1,1,2,1,4,1,1,1,4,4,1,1,1,1,5,1,4,1,6,4,4,4,4,3,3,3,3,3,3,3,3,3,3,33,1,,1,5,2,3,178
4/18/2019 9:16,4/18/2019 9:35,0,129.12.5.149,100,1146,1,4/18/2019 9:35,R_2ygdS0eXqw9oNXj,,,,,51.29670715,1.085906982,anonymous,EN,5be5dff0f76f6a0001a63b48,,5,7,1,2,3,2,3,1,2,2,2,1,3,1,3,5,2,2,3,7,2,5,4,2,3,2,7,4,5,6,1,1,3,2,2,2,2,2,3,2,4,4,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,2,3,3,4,3,2,2,4,3,4,4,3,3,4,4,2,2,3,3,4,4,3,3,4,2,4,3,3,4,4,4,2,2,4,2,3,2,4,4,2,3,2,3,2,3,4,3,4,3,3,2,3,2,4,3,2,3,2,1,3,3,4,2,2,1,4,4,2,1,3,2,5,2,3,2,4,4,4,5,5,3,2,2,4,4,4,2,4,3,4,22,1,,0,5,2,4,175
4/18/2019 9:24,4/18/2019 9:36,0,86.169.228.7,100,738,1,4/18/2019 9:36,R_2CTENPDgQj4s0dl,,,,,52.3256073,-2.052001953,anonymous,EN,5b545133b3c9400001f27aa3,,7,6,1,6,5,3,5,1,6,1,1,6,5,1,7,1,1,6,6,7,1,5,6,7,5,2,7,5,6,6,1,1,4,3,4,4,3,4,4,4,4,2,1,1,4,2,2,2,2,4,4,4,4,4,3,3,4,2,2,2,4,4,3,4,4,4,5,1,4,4,3,2,2,2,5,1,4,4,1,1,5,5,2,2,1,4,4,5,4,4,4,2,5,1,4,4,4,2,4,2,4,2,2,4,4,5,3,4,4,4,4,3,5,3,4,4,4,3,2,2,4,3,4,4,2,1,2,4,4,4,3,2,3,4,2,1,2,3,2,2,2,1,8,2,3,3,4,3,4,2,4,5,4,2,2,4,4,50,1,,1,4,1,5,178
4/18/2019 9:36,4/18/2019 9:37,0,174.73.124.62,100,55,1,4/18/2019 9:37,R_2xLuFBmF18O06Yu,,,,,30.36079407,-91.09169769,anonymous,EN,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,4,,,,,4,,,3,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,5,5,,,,4,,3,,,,,4,,,,,,,,
4/18/2019 9:26,4/18/2019 9:38,0,89.242.114.26,100,710,1,4/18/2019 9:38,R_CakasZLv90fVpBv,,,,,52.58529663,-1.98399353,anonymous,EN,5968c9a812e7f700013b4aea,,5,5,1,5,5,2,4,1,5,1,1,4,1,1,1,2,1,2,1,7,4,6,4,1,1,1,7,1,1,7,1,1,4,1,1,1,3,2,2,2,4,3,2,2,2,2,2,2,3,4,4,2,3,4,2,4,3,3,2,2,2,2,3,4,5,5,4,2,4,2,4,4,2,2,4,3,4,4,2,2,4,5,2,1,2,3,4,4,4,4,3,3,4,3,4,4,4,2,2,2,4,2,2,1,4,4,1,1,1,4,1,1,5,3,4,4,1,1,2,3,3,2,4,4,1,1,2,1,4,1,1,1,4,4,3,1,2,1,5,2,2,1,4,3,3,4,5,1,2,2,2,2,2,5,5,5,5,47,1,,0,2,1,5,175
4/18/2019 9:30,4/18/2019 9:39,0,86.154.176.91,100,564,1,4/18/2019 9:39,R_1NyJSUtw8lO5hOw,,,,,53.42359924,-2.311294556,anonymous,EN,5c46a62056f2780001bf6dc6,,,,,,,,,6,6,1,7,2,7,5,6,1,5,2,7,7,6,5,5,7,7,7,7,6,7,5,1,1,5,3,3,5,3,3,4,5,4,1,1,1,5,4,4,2,3,4,5,5,2,2,2,4,4,4,3,3,4,5,2,2,4,2,2,2,4,2,3,2,3,2,3,1,3,3,2,1,4,3,3,3,1,1,3,4,4,4,3,4,5,1,5,3,4,4,2,2,5,4,4,4,2,4,2,3,3,4,2,2,4,3,4,5,3,2,1,4,3,2,4,1,1,1,1,1,2,4,2,1,2,4,3,1,1,1,5,1,3,1,10,5,5,6,6,4,4,4,4,5,5,1,3,2,3,35,1,,1,3,1,6,176
4/18/2019 9:32,4/18/2019 9:40,0,82.5.164.130,100,468,1,4/18/2019 9:40,R_3feFH3LPJBiO2i6,,,,,51.80580139,-0.805999756,anonymous,EN,5c5305dc2617ac000139b163,,6,4,1,3,2,2,4,1,1,1,1,2,1,1,2,2,1,2,3,7,1,5,5,2,1,1,7,3,2,5,1,1,3,2,2,1,2,2,3,2,5,5,1,1,4,4,2,2,3,3,3,1,4,4,2,4,3,3,2,2,3,3,4,4,3,3,2,4,5,2,4,4,3,3,3,3,3,4,1,1,5,5,1,1,1,1,4,4,3,3,4,1,5,1,5,4,4,3,1,1,2,3,3,2,3,4,2,2,2,2,3,3,4,3,5,5,2,1,1,3,4,3,4,3,1,1,1,1,5,3,1,1,3,4,1,1,3,1,5,1,2,1,4,3,4,5,5,1,1,1,2,3,3,5,4,4,5,20,1,,0,2,2,2,175
4/18/2019 9:31,4/18/2019 9:40,0,176.27.91.198,100,540,1,4/18/2019 9:40,R_1i3DiQ07FmR5pcW,,,,,51.66729736,-3.523803711,anonymous,EN,5bfc830fa1f050000101f9b0,,7,2,1,4,6,4,6,1,2,3,3,4,4,1,5,5,6,4,7,7,3,5,6,7,5,2,7,5,6,4,2,6,4,4,2,3,2,2,4,2,5,5,5,5,3,4,1,4,1,1,3,3,5,5,5,1,5,5,4,4,5,4,5,5,4,4,3,3,5,2,5,5,2,4,3,1,4,5,4,4,4,5,4,3,4,4,3,4,4,5,5,4,4,4,5,5,4,5,4,2,5,3,2,1,4,4,4,4,4,4,4,3,5,5,2,5,3,3,4,2,5,5,1,4,4,1,5,3,4,5,2,2,4,5,,4,3,2,4,2,5,2,4,5,5,5,6,3,4,3,4,4,4,2,3,4,4,18,1,,0,2,6,3,179
4/18/2019 9:34,4/18/2019 9:41,0,86.136.95.66,100,428,1,4/18/2019 9:41,R_2SjC8mNXIzCU58A,,,,,51.30270386,0.133499146,anonymous,EN,5c87bd19bb45d10015c91f59,,5,5,1,1,3,2,3,1,1,1,2,1,1,1,3,2,1,1,1,7,1,6,5,4,2,1,7,2,2,5,2,2,2,2,2,2,2,2,2,1,5,5,2,2,3,2,2,4,2,4,4,4,3,4,2,2,2,2,2,2,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,2,4,2,2,4,4,4,4,5,1,4,2,4,4,4,2,2,2,4,4,4,2,4,4,4,4,4,5,4,4,4,2,4,2,2,2,2,2,2,2,4,4,2,1,2,2,4,2,1,1,4,4,2,1,2,2,5,2,2,1,7,2,2,2,3,2,4,4,2,4,4,4,4,4,4,23,1,,0,2,2,4,176
4/18/2019 9:40,4/18/2019 9:41,1,,100,41,1,4/18/2019 9:41,R_XgI4DNws0zV411f,,,,,30.36079407,-91.09169769,preview,EN,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
